Anno,Temp Media (oC)_mean,Temp Media (oC)_var,Temp Max (oC)_mean,Temp Max (oC)_var,Temp Minima (oC)_mean,Temp Minima (oC)_var,Humedad Media (%)_mean,Humedad Media (%)_var,Humedad Max (%)_mean,Humedad Max (%)_var,Humedad Min (%)_mean,Humedad Min (%)_var,Velviento (m/s)_mean,Velviento (m/s)_var,DirViento (o)_mean,DirViento (o)_var,VelVientoMax (m/s)_mean,VelVientoMax (m/s)_var,Precipitacion (mm)_mean,Precipitacion (mm)_var,Temp Media (oC)_mean_Semana_Pasada,Temp Media (oC)_var_Semana_Pasada,Temp Max (oC)_mean_Semana_Pasada,Temp Max (oC)_var_Semana_Pasada,Temp Minima (oC)_mean_Semana_Pasada,Temp Minima (oC)_var_Semana_Pasada,Humedad Media (%)_mean_Semana_Pasada,Humedad Media (%)_var_Semana_Pasada,Humedad Max (%)_mean_Semana_Pasada,Humedad Max (%)_var_Semana_Pasada,Humedad Min (%)_mean_Semana_Pasada,Humedad Min (%)_var_Semana_Pasada,Velviento (m/s)_mean_Semana_Pasada,Velviento (m/s)_var_Semana_Pasada,DirViento (o)_mean_Semana_Pasada,DirViento (o)_var_Semana_Pasada,VelVientoMax (m/s)_mean_Semana_Pasada,VelVientoMax (m/s)_var_Semana_Pasada,Precipitacion (mm)_mean_Semana_Pasada,Precipitacion (mm)_var_Semana_Pasada,superficie,numero_incendios,Sin_Semana,Cos_Semana,superficie_anterior,numero_anterior
2014,7.5771,3.35,10.8543,2.5051,4.6843,6.048,93.4714,17.3624,98.7571,0.3095,80.3071,93.0537,0.46,0.0505,145.5914,8465.6052,3.4014,4.2529,2.2214,4.6904,7.35,4.4648,10.3429,3.3699,4.8371,3.8947,86.7814,64.7784,96.3857,9.0648,71.1271,64.8075,1.0414,0.2243,212.3571,1031.0595,5.4614,2.6391,6.29,30.1953,0.0,0.0,0.4647231720437685,0.8854560256532099,0.0,0.0
2014,6.01,2.8133,9.7814,2.3045,2.4871,4.9563,87.6571,16.9829,96.6429,3.3429,70.1129,90.4184,1.0029,0.1235,231.0429,481.3095,6.1186,2.666,4.7029,14.9964,7.5771,3.35,10.8543,2.5051,4.6843,6.048,93.4714,17.3624,98.7571,0.3095,80.3071,93.0537,0.46,0.0505,145.5914,8465.6052,3.4014,4.2529,2.2214,4.6904,0.0,0.0,0.5680647467311558,0.8229838658936564,0.0,0.0
2014,7.3043,2.9058,11.4314,4.8995,3.09,1.5059,83.0143,8.4514,96.4429,2.5595,62.0843,20.9506,2.1057,0.3741,206.1571,203.6262,9.5986,4.219,15.9014,25.166,6.01,2.8133,9.7814,2.3045,2.4871,4.9563,87.6571,16.9829,96.6429,3.3429,70.1129,90.4184,1.0029,0.1235,231.0429,481.3095,6.1186,2.666,4.7029,14.9964,0.0,0.0,0.6631226582407952,0.7485107481711011,0.0,0.0
2014,7.1814,9.7296,12.3829,8.4805,2.87,16.1956,84.5714,35.9124,97.3143,2.6581,59.45,45.9701,1.3386,0.3758,223.8,195.31,7.5071,7.5798,7.27,56.893,7.3043,2.9058,11.4314,4.8995,3.09,1.5059,83.0143,8.4514,96.4429,2.5595,62.0843,20.9506,2.1057,0.3741,206.1571,203.6262,9.5986,4.219,15.9014,25.166,0.0,0.0,0.7485107481711011,0.6631226582407953,0.0,0.0
2014,8.2171,2.5809,13.1114,8.2843,3.2829,3.9607,77.7086,66.8105,96.1857,9.8348,51.71,51.0985,1.0214,0.2589,213.8571,2304.9862,5.3143,4.149,1.0086,1.4821,7.1814,9.7296,12.3829,8.4805,2.87,16.1956,84.5714,35.9124,97.3143,2.6581,59.45,45.9701,1.3386,0.3758,223.8,195.31,7.5071,7.5798,7.27,56.893,0.0,0.0,0.8229838658936564,0.5680647467311559,0.0,0.0
2014,9.0757,1.9702,12.6643,4.0227,5.3414,4.7707,82.0,58.8733,96.1429,1.8362,62.6329,191.4777,1.1543,0.146,239.1143,317.1814,5.5043,1.9737,6.8957,49.8237,8.2171,2.5809,13.1114,8.2843,3.2829,3.9607,77.7086,66.8105,96.1857,9.8348,51.71,51.0985,1.0214,0.2589,213.8571,2304.9862,5.3143,4.149,1.0086,1.4821,0.0,0.0,0.8854560256532099,0.4647231720437686,0.0,0.0
2014,9.4129,4.5787,18.5457,43.964,1.8029,0.6628,79.3871,77.2538,97.8857,1.4714,46.2529,599.0055,0.6814,0.1279,213.9429,6406.0362,4.1771,2.8848,1.0957,5.3813,9.0757,1.9702,12.6643,4.0227,5.3414,4.7707,82.0,58.8733,96.1429,1.8362,62.6329,191.4777,1.1543,0.146,239.1143,317.1814,5.5043,1.9737,6.8957,49.8237,8.48,1.0,0.9350162426854148,0.35460488704253557,0.0,0.0
2014,10.0643,0.5354,22.4143,2.3267,0.2371,0.5593,70.3114,21.0219,98.0571,0.7495,27.8514,31.6225,0.46,0.0136,173.2314,14799.1017,3.4214,1.0118,0.0286,0.0057,9.4129,4.5787,18.5457,43.964,1.8029,0.6628,79.3871,77.2538,97.8857,1.4714,46.2529,599.0055,0.6814,0.1279,213.9429,6406.0362,4.1771,2.8848,1.0957,5.3813,60.23,15.0,0.970941817426052,0.23931566428755804,8.48,1.0
2014,9.6229,3.1537,17.8314,24.373,2.8443,6.7989,75.1529,25.5049,96.7286,2.849,43.3986,195.0838,0.7486,0.077,245.4429,4166.4895,4.1986,1.9355,0.6629,1.3689,10.0643,0.5354,22.4143,2.3267,0.2371,0.5593,70.3114,21.0219,98.0571,0.7495,27.8514,31.6225,0.46,0.0136,173.2314,14799.1017,3.4214,1.0118,0.0286,0.0057,104.78,10.0,0.992708874098054,0.120536680255323,60.23,15.0
2014,7.5857,1.7257,12.5957,2.2524,2.7543,7.6528,80.8143,15.3214,96.6857,3.9514,56.2286,41.2889,1.0543,0.2739,244.1429,3809.5962,5.12,4.038,2.3671,5.368,9.6229,3.1537,17.8314,24.373,2.8443,6.7989,75.1529,25.5049,96.7286,2.849,43.3986,195.0838,0.7486,0.077,245.4429,4166.4895,4.1986,1.9355,0.6629,1.3689,0.0,0.0,1.0,-1.6081226496766366e-16,104.78,10.0
2014,11.4643,4.2688,16.9186,11.1351,6.6786,6.0659,81.0286,32.9857,96.9714,5.3357,56.6329,41.6141,1.1214,0.2026,193.5714,2389.7624,5.6814,1.6368,2.7429,17.2229,7.5857,1.7257,12.5957,2.2524,2.7543,7.6528,80.8143,15.3214,96.6857,3.9514,56.2286,41.2889,1.0543,0.2739,244.1429,3809.5962,5.12,4.038,2.3671,5.368,0.0,0.0,0.992708874098054,-0.12053668025532288,0.0,0.0
2014,13.66,0.6412,23.2129,14.0802,6.0814,1.8099,77.7857,17.7481,97.4857,4.1414,44.1414,149.3678,0.6957,0.0271,251.49,12701.4367,5.3729,10.1701,0.4871,0.7065,11.4643,4.2688,16.9186,11.1351,6.6786,6.0659,81.0286,32.9857,96.9714,5.3357,56.6329,41.6141,1.1214,0.2026,193.5714,2389.7624,5.6814,1.6368,2.7429,17.2229,0.0,0.0,0.9709418174260521,-0.2393156642875575,0.0,0.0
2014,15.1886,5.8878,23.7986,27.4873,8.1843,3.1188,76.2771,29.811,97.1857,7.8214,44.1,202.4119,0.5186,0.0162,223.3929,15685.3737,3.5057,0.4682,0.52,1.088,13.66,0.6412,23.2129,14.0802,6.0814,1.8099,77.7857,17.7481,97.4857,4.1414,44.1414,149.3678,0.6957,0.0271,251.49,12701.4367,5.3729,10.1701,0.4871,0.7065,1.0,1.0,0.9350162426854148,-0.35460488704253545,0.0,0.0
2014,10.7786,4.5568,16.1029,5.2742,5.3943,4.986,78.8257,71.704,97.6714,1.3357,53.9657,102.181,0.8029,0.0516,241.1571,572.3329,4.75,1.3555,2.6829,13.4554,15.1886,5.8878,23.7986,27.4873,8.1843,3.1188,76.2771,29.811,97.1857,7.8214,44.1,202.4119,0.5186,0.0162,223.3929,15685.3737,3.5057,0.4682,0.52,1.088,2.54,1.0,0.8854560256532099,-0.4647231720437685,1.0,1.0
2014,14.0257,0.7424,22.14,9.0321,7.0929,8.0025,74.4286,18.2824,95.9571,12.5195,45.7443,184.8347,0.6329,0.0247,246.6886,13610.7769,4.3186,0.4683,0.1729,0.2092,10.7786,4.5568,16.1029,5.2742,5.3943,4.986,78.8257,71.704,97.6714,1.3357,53.9657,102.181,0.8029,0.0516,241.1571,572.3329,4.75,1.3555,2.6829,13.4554,0.0,0.0,0.8229838658936565,-0.5680647467311557,2.54,1.0
2014,16.2843,0.7476,24.0557,5.1778,8.5471,3.0515,72.0986,24.837,96.2857,7.8181,42.42,73.2487,0.5743,0.0052,309.5571,1558.2829,3.5071,0.1485,0.0,0.0,14.0257,0.7424,22.14,9.0321,7.0929,8.0025,74.4286,18.2824,95.9571,12.5195,45.7443,184.8347,0.6329,0.0247,246.6886,13610.7769,4.3186,0.4683,0.1729,0.2092,300.15,6.0,0.7485107481711013,-0.663122658240795,0.0,0.0
2014,14.6114,3.8386,26.4429,16.5705,3.1357,1.564,64.6414,10.9326,97.7714,0.8224,22.4786,85.5752,0.6871,0.0166,291.8629,13639.7437,4.7414,0.2152,0.0,0.0,16.2843,0.7476,24.0557,5.1778,8.5471,3.0515,72.0986,24.837,96.2857,7.8181,42.42,73.2487,0.5743,0.0052,309.5571,1558.2829,3.5071,0.1485,0.0,0.0,84.11,6.0,0.6631226582407952,-0.7485107481711012,300.15,6.0
2014,10.5029,0.8723,17.2857,0.9469,4.9443,6.7999,76.63,24.2433,96.7143,1.4948,41.26,53.0684,0.8471,0.1443,249.7571,3694.2129,4.8,2.5065,3.6629,17.6598,14.6114,3.8386,26.4429,16.5705,3.1357,1.564,64.6414,10.9326,97.7714,0.8224,22.4786,85.5752,0.6871,0.0166,291.8629,13639.7437,4.7414,0.2152,0.0,0.0,0.0,0.0,0.5680647467311558,-0.8229838658936564,84.11,6.0
2014,13.0129,1.9809,20.8386,5.2988,5.5229,11.5173,76.5714,30.169,97.5429,0.4495,46.0686,101.2678,0.6029,0.0351,234.5486,25559.6104,4.0943,0.8361,1.5,7.0066,10.5029,0.8723,17.2857,0.9469,4.9443,6.7999,76.63,24.2433,96.7143,1.4948,41.26,53.0684,0.8471,0.1443,249.7571,3694.2129,4.8,2.5065,3.6629,17.6598,0.0,0.0,0.46472317204376906,-0.8854560256532096,0.0,0.0
2014,15.6714,0.8766,22.9057,8.1274,8.67,8.0856,69.0186,25.6537,94.4286,10.2124,41.3486,46.1015,0.9529,0.3369,200.2543,10350.8246,5.4214,3.9217,1.0657,5.6902,13.0129,1.9809,20.8386,5.2988,5.5229,11.5173,76.5714,30.169,97.5429,0.4495,46.0686,101.2678,0.6029,0.0351,234.5486,25559.6104,4.0943,0.8361,1.5,7.0066,0.0,0.0,0.35460488704253584,-0.9350162426854147,0.0,0.0
2014,19.3386,10.1763,29.61,19.1446,8.7771,10.1524,64.7429,29.2371,97.4286,1.289,28.2443,62.8793,0.6514,0.0421,174.7614,24622.9063,4.5286,2.1487,0.0,0.0,15.6714,0.8766,22.9057,8.1274,8.67,8.0856,69.0186,25.6537,94.4286,10.2124,41.3486,46.1015,0.9529,0.3369,200.2543,10350.8246,5.4214,3.9217,1.0657,5.6902,1.03,1.0,0.23931566428755768,-0.970941817426052,0.0,0.0
2014,19.3286,1.5784,29.7971,4.0755,11.1229,10.2379,70.0743,34.8141,97.7429,1.4329,27.8186,44.3682,0.63,0.0061,261.7443,13157.9947,4.9629,1.435,2.77,21.9991,19.3386,10.1763,29.61,19.1446,8.7771,10.1524,64.7429,29.2371,97.4286,1.289,28.2443,62.8793,0.6514,0.0421,174.7614,24622.9063,4.5286,2.1487,0.0,0.0,130.49,4.0,0.12053668025532308,-0.992708874098054,1.03,1.0
2014,17.1714,1.2437,24.2914,2.7572,11.5314,5.2912,76.5229,63.5114,96.7857,8.8614,46.17,54.0771,0.57,0.0159,277.7429,2327.6329,4.4414,2.0891,6.81,83.1546,19.3286,1.5784,29.7971,4.0755,11.1229,10.2379,70.0743,34.8141,97.7429,1.4329,27.8186,44.3682,0.63,0.0061,261.7443,13157.9947,4.9629,1.435,2.77,21.9991,0.0,0.0,-3.216245299353273e-16,-1.0,130.49,4.0
2014,17.6443,2.2662,24.9543,7.1084,12.2671,4.3694,75.5286,16.6124,96.4714,3.0924,44.7843,59.7923,0.6671,0.0205,203.3514,13263.8172,4.3,0.577,1.5571,6.4054,17.1714,1.2437,24.2914,2.7572,11.5314,5.2912,76.5229,63.5114,96.7857,8.8614,46.17,54.0771,0.57,0.0159,277.7429,2327.6329,4.4414,2.0891,6.81,83.1546,3.57,1.0,-0.12053668025532283,-0.992708874098054,0.0,0.0
2014,17.7243,2.2232,26.09,7.3637,9.6757,12.182,67.6629,4.2727,94.4714,10.4257,39.6643,36.6975,0.8314,0.0309,108.19,24732.9662,4.87,1.2995,0.0,0.0,17.6443,2.2662,24.9543,7.1084,12.2671,4.3694,75.5286,16.6124,96.4714,3.0924,44.7843,59.7923,0.6671,0.0205,203.3514,13263.8172,4.3,0.577,1.5571,6.4054,1.2,1.0,-0.23931566428755743,-0.9709418174260521,3.57,1.0
2014,20.0286,7.3631,28.91,24.0539,13.69,4.6943,75.35,35.5542,96.2714,4.5124,41.7357,116.03,0.5643,0.0042,172.83,11001.3274,4.0057,0.1413,2.5971,25.4231,17.7243,2.2232,26.09,7.3637,9.6757,12.182,67.6629,4.2727,94.4714,10.4257,39.6643,36.6975,0.8314,0.0309,108.19,24732.9662,4.87,1.2995,0.0,0.0,7.89,2.0,-0.3546048870425356,-0.9350162426854148,1.2,1.0
2014,21.9186,2.3875,31.27,6.6778,14.5414,9.9771,70.6043,3.1424,93.6571,19.1662,37.14,123.7801,0.5871,0.0032,205.9343,30553.7966,4.0129,0.7906,0.0,0.0,20.0286,7.3631,28.91,24.0539,13.69,4.6943,75.35,35.5542,96.2714,4.5124,41.7357,116.03,0.5643,0.0042,172.83,11001.3274,4.0057,0.1413,2.5971,25.4231,1.18,1.0,-0.46472317204376806,-0.8854560256532101,7.89,2.0
2014,19.8243,1.4024,28.5143,9.3885,12.3157,5.12,70.2571,24.1939,95.7714,5.429,39.4657,75.8573,0.7314,0.0508,126.0486,20945.2884,4.3929,0.6657,0.9529,6.3556,21.9186,2.3875,31.27,6.6778,14.5414,9.9771,70.6043,3.1424,93.6571,19.1662,37.14,123.7801,0.5871,0.0032,205.9343,30553.7966,4.0129,0.7906,0.0,0.0,12.73,4.0,-0.5680647467311556,-0.8229838658936566,1.18,1.0
2014,20.4886,2.5014,28.4943,7.0959,14.02,14.9338,73.1171,66.4966,95.8,8.6767,43.4229,197.9447,0.5286,0.0046,274.2857,1054.3781,3.7457,0.1936,4.1543,67.3413,19.8243,1.4024,28.5143,9.3885,12.3157,5.12,70.2571,24.1939,95.7714,5.429,39.4657,75.8573,0.7314,0.0508,126.0486,20945.2884,4.3929,0.6657,0.9529,6.3556,4.0,2.0,-0.663122658240795,-0.7485107481711013,12.73,4.0
2014,16.7257,2.7208,26.0614,9.5674,8.6057,7.4134,72.7614,30.1605,97.7,0.6,38.7471,203.1763,0.56,0.0051,93.9586,15032.4712,3.8043,0.5357,0.0286,0.0057,20.4886,2.5014,28.4943,7.0959,14.02,14.9338,73.1171,66.4966,95.8,8.6767,43.4229,197.9447,0.5286,0.0046,274.2857,1054.3781,3.7457,0.1936,4.1543,67.3413,12.9,5.0,-0.7485107481711011,-0.6631226582407952,4.0,2.0
2014,17.6786,0.1359,28.0871,1.9925,9.74,3.2719,70.38,12.5733,95.6857,5.2614,31.3929,91.1001,0.5571,0.0065,233.0971,22276.9201,4.0757,0.2981,0.0,0.0,16.7257,2.7208,26.0614,9.5674,8.6057,7.4134,72.7614,30.1605,97.7,0.6,38.7471,203.1763,0.56,0.0051,93.9586,15032.4712,3.8043,0.5357,0.0286,0.0057,96.93,14.0,-0.8229838658936564,-0.5680647467311559,12.9,5.0
2014,20.4386,4.4574,29.1343,7.4799,13.1314,22.1436,71.4286,6.4673,94.9571,11.4262,39.6729,71.3785,0.6471,0.0276,158.6971,14090.5577,4.1314,0.1526,0.0871,0.0532,17.6786,0.1359,28.0871,1.9925,9.74,3.2719,70.38,12.5733,95.6857,5.2614,31.3929,91.1001,0.5571,0.0065,233.0971,22276.9201,4.0757,0.2981,0.0,0.0,76.97,4.0,-0.8854560256532096,-0.4647231720437691,96.93,14.0
2014,20.7714,5.8474,29.9886,34.4427,13.6986,2.5308,73.34,126.0162,95.8714,10.3124,38.51,384.1811,0.41,0.0063,239.75,10566.4625,3.1971,0.299,3.1743,62.0586,20.4386,4.4574,29.1343,7.4799,13.1314,22.1436,71.4286,6.4673,94.9571,11.4262,39.6729,71.3785,0.6471,0.0276,158.6971,14090.5577,4.1314,0.1526,0.0871,0.0532,66.4,8.0,-0.9350162426854147,-0.3546048870425359,76.97,4.0
2014,19.3,1.8153,28.7843,6.7196,13.1671,0.9857,78.6429,26.6762,98.4571,0.1129,38.7886,56.9197,0.44,0.007,243.4857,5647.6348,3.9543,1.145,2.6843,21.9149,20.7714,5.8474,29.9886,34.4427,13.6986,2.5308,73.34,126.0162,95.8714,10.3124,38.51,384.1811,0.41,0.0063,239.75,10566.4625,3.1971,0.299,3.1743,62.0586,1.8,1.0,-0.970941817426052,-0.23931566428755774,66.4,8.0
2014,18.2971,2.3845,24.5929,6.01,13.4314,9.2135,72.7357,78.6382,94.8286,20.8357,45.4314,42.0225,1.2229,0.4977,153.29,2182.4917,6.2171,1.2643,2.5414,5.4574,19.3,1.8153,28.7843,6.7196,13.1671,0.9857,78.6429,26.6762,98.4571,0.1129,38.7886,56.9197,0.44,0.007,243.4857,5647.6348,3.9543,1.145,2.6843,21.9149,0.0,0.0,-0.992708874098054,-0.12053668025532357,1.8,1.0
2014,15.0714,1.0213,23.7757,4.0331,9.2157,5.2543,82.2571,38.2029,97.9857,2.2648,47.3529,180.2386,0.4214,0.016,129.8,11537.5285,3.2814,0.8669,0.7214,0.7069,18.2971,2.3845,24.5929,6.01,13.4314,9.2135,72.7357,78.6382,94.8286,20.8357,45.4314,42.0225,1.2229,0.4977,153.29,2182.4917,6.2171,1.2643,2.5414,5.4574,0.0,0.0,-1.0,-1.8369701987210297e-16,0.0,0.0
2014,15.7,1.4983,24.6229,4.6994,9.7686,1.5102,81.4286,6.7357,98.2143,0.9948,44.7086,43.9126,0.3843,0.0055,203.0271,18739.3676,2.9857,0.5879,0.6914,2.4585,15.0714,1.0213,23.7757,4.0331,9.2157,5.2543,82.2571,38.2029,97.9857,2.2648,47.3529,180.2386,0.4214,0.016,129.8,11537.5285,3.2814,0.8669,0.7214,0.7069,1.12,1.0,-0.992708874098054,0.1205366802553232,0.0,0.0
2014,14.1171,2.8847,20.6671,0.9703,9.8557,4.5313,88.0857,20.1148,98.2857,0.3181,58.25,99.167,0.4043,0.0136,228.9,723.8233,3.7314,2.1099,5.9729,129.6191,15.7,1.4983,24.6229,4.6994,9.7686,1.5102,81.4286,6.7357,98.2143,0.9948,44.7086,43.9126,0.3843,0.0055,203.0271,18739.3676,2.9857,0.5879,0.6914,2.4585,0.0,0.0,-0.9709418174260521,0.23931566428755738,1.12,1.0
2014,16.0914,7.9127,22.0529,16.0805,11.8857,8.9051,84.9429,62.4229,97.8429,2.1862,59.1129,126.1108,0.8657,0.2699,187.7429,867.9562,5.2186,4.5068,12.0329,315.2905,14.1171,2.8847,20.6671,0.9703,9.8557,4.5313,88.0857,20.1148,98.2857,0.3181,58.25,99.167,0.4043,0.0136,228.9,723.8233,3.7314,2.1099,5.9729,129.6191,0.0,0.0,-0.9350162426854148,0.35460488704253557,0.0,0.0
2014,14.9171,1.0395,24.45,3.2155,9.6929,2.1364,87.7429,2.4462,98.8429,0.0162,54.5671,20.8463,0.2114,0.0015,122.71,1090.7434,1.7843,0.1523,0.2571,0.0229,16.0914,7.9127,22.0529,16.0805,11.8857,8.9051,84.9429,62.4229,97.8429,2.1862,59.1129,126.1108,0.8657,0.2699,187.7429,867.9562,5.2186,4.5068,12.0329,315.2905,0.0,0.0,-0.8854560256532101,0.464723172043768,0.0,0.0
2014,13.3343,1.7478,23.1786,11.0242,7.1914,0.6213,85.2286,21.8357,98.6,0.1233,49.1943,116.3654,0.34,0.0149,182.1429,2246.5995,2.7,0.9502,2.0757,7.7844,14.9171,1.0395,24.45,3.2155,9.6929,2.1364,87.7429,2.4462,98.8429,0.0162,54.5671,20.8463,0.2114,0.0015,122.71,1090.7434,1.7843,0.1523,0.2571,0.0229,56.51,3.0,-0.822983865893657,0.5680647467311548,0.0,0.0
2014,9.0357,3.2379,13.4343,3.5804,5.95,0.8736,91.2271,24.5145,98.1286,0.9557,69.6343,116.9746,0.5757,0.0698,224.0871,632.9748,4.0386,3.1632,9.2929,95.8003,13.3343,1.7478,23.1786,11.0242,7.1914,0.6213,85.2286,21.8357,98.6,0.1233,49.1943,116.3654,0.34,0.0149,182.1429,2246.5995,2.7,0.9502,2.0757,7.7844,0.0,0.0,-0.7485107481711011,0.6631226582407952,56.51,3.0
2014,10.2671,6.0111,14.2314,9.5377,6.9543,2.3606,87.3,46.0467,97.6714,0.8557,69.5386,122.4571,0.9957,0.0972,194.7,1433.2433,6.0257,5.0402,11.6857,77.7479,9.0357,3.2379,13.4343,3.5804,5.95,0.8736,91.2271,24.5145,98.1286,0.9557,69.6343,116.9746,0.5757,0.0698,224.0871,632.9748,4.0386,3.1632,9.2929,95.8003,0.0,0.0,-0.6631226582407955,0.7485107481711007,0.0,0.0
2014,10.8314,3.4747,14.9,6.3627,6.9,6.393,91.7714,17.319,98.5571,0.0895,73.94,198.8733,0.44,0.0636,210.2857,2301.0514,3.3629,1.641,4.7614,27.3568,10.2671,6.0111,14.2314,9.5377,6.9543,2.3606,87.3,46.0467,97.6714,0.8557,69.5386,122.4571,0.9957,0.0972,194.7,1433.2433,6.0257,5.0402,11.6857,77.7479,0.0,0.0,-0.5680647467311559,0.8229838658936564,0.0,0.0
2014,9.7086,5.3251,14.2929,3.8175,5.3871,8.3951,87.2429,48.5162,98.4429,0.3629,67.5071,202.4864,0.8314,0.472,184.0043,7633.5995,4.95,12.6185,1.1529,7.7696,10.8314,3.4747,14.9,6.3627,6.9,6.393,91.7714,17.319,98.5571,0.0895,73.94,198.8733,0.44,0.0636,210.2857,2301.0514,3.3629,1.641,4.7614,27.3568,0.0,0.0,-0.4647231720437684,0.88545602565321,0.0,0.0
2014,7.0214,4.5497,11.5843,1.756,2.3857,8.4533,87.2429,17.3262,97.5143,1.3981,66.4443,20.6579,0.6114,0.0886,121.6986,20360.7586,4.27,1.1409,0.3743,0.6846,9.7086,5.3251,14.2929,3.8175,5.3871,8.3951,87.2429,48.5162,98.4429,0.3629,67.5071,202.4864,0.8314,0.472,184.0043,7633.5995,4.95,12.6185,1.1529,7.7696,0.0,0.0,-0.35460488704253595,0.9350162426854147,0.0,0.0
2014,6.5543,2.0833,11.1557,3.9092,2.21,5.4661,89.2286,26.2157,98.2857,0.7048,69.3371,141.9064,0.6629,0.3707,180.8286,15767.6949,4.2114,8.2354,3.3743,62.0046,7.0214,4.5497,11.5843,1.756,2.3857,8.4533,87.2429,17.3262,97.5143,1.3981,66.4443,20.6579,0.6114,0.0886,121.6986,20360.7586,4.27,1.1409,0.3743,0.6846,0.0,0.0,-0.2393156642875578,0.970941817426052,0.0,0.0
2014,6.9214,3.9934,9.4686,5.521,4.0757,5.5213,90.5429,16.7395,97.6143,2.5648,78.0471,35.0409,0.4314,0.0724,185.2857,4904.1781,2.6686,0.8109,1.4714,5.1327,6.5543,2.0833,11.1557,3.9092,2.21,5.4661,89.2286,26.2157,98.2857,0.7048,69.3371,141.9064,0.6629,0.3707,180.8286,15767.6949,4.2114,8.2354,3.3743,62.0046,0.0,0.0,-0.12053668025532363,0.992708874098054,0.0,0.0
2014,5.4214,2.9987,9.6514,8.9151,1.0914,5.9805,92.1143,15.1248,98.6714,0.129,74.6457,172.2362,0.4571,0.0534,204.5714,6342.1024,3.0714,2.2738,0.8071,3.5104,6.9214,3.9934,9.4686,5.521,4.0757,5.5213,90.5429,16.7395,97.6143,2.5648,78.0471,35.0409,0.4314,0.0724,185.2857,4904.1781,2.6686,0.8109,1.4714,5.1327,1.04,1.0,6.432490598706546e-16,1.0,0.0,0.0
2015,0.534,0.4672,10.744,2.028,-4.318,0.7712,89.28,1.062,98.18,0.207,54.68,15.1826,0.244,0.0062,182.16,367.223,1.774,0.0665,0.16,0.008,,,,,,,,,,,,,,,,,,,,,43.26,7.0,0.12053668025532305,0.992708874098054,1.04,1.0
2015,2.4514,5.9319,9.0629,17.0378,-1.7914,0.5887,93.3,24.0,98.8714,0.1724,72.1186,271.5149,0.3171,0.0144,161.5714,1734.119,1.98,0.1888,0.3443,0.1591,0.534,0.4672,10.744,2.028,-4.318,0.7712,89.28,1.062,98.18,0.207,54.68,15.1826,0.244,0.0062,182.16,367.223,1.774,0.0665,0.16,0.008,19.66,7.0,0.23931566428755774,0.970941817426052,43.26,7.0
2015,5.3243,4.0125,10.0357,7.4382,0.6657,1.6089,88.3857,22.0348,99.0,0.2333,66.4057,47.3097,1.0243,0.372,169.2686,3321.4896,5.6771,6.9862,5.8571,42.6572,2.4514,5.9319,9.0629,17.0378,-1.7914,0.5887,93.3,24.0,98.8714,0.1724,72.1186,271.5149,0.3171,0.0144,161.5714,1734.119,1.98,0.1888,0.3443,0.1591,14.87,2.0,0.3546048870425356,0.9350162426854148,19.66,7.0
2015,4.7771,1.951,9.1714,7.1068,1.9871,0.699,91.4143,8.6048,98.2714,0.4424,72.2043,58.5599,0.3629,0.012,176.6871,7429.6425,3.2586,1.1549,2.2229,11.2159,5.3243,4.0125,10.0357,7.4382,0.6657,1.6089,88.3857,22.0348,99.0,0.2333,66.4057,47.3097,1.0243,0.372,169.2686,3321.4896,5.6771,6.9862,5.8571,42.6572,0.0,0.0,0.4647231720437685,0.8854560256532099,14.87,2.0
2015,5.9457,8.1359,10.0457,3.7875,2.3443,11.6546,91.8714,12.3324,97.8714,3.8057,77.0086,92.1898,0.5443,0.144,210.4429,5128.3562,3.7,2.8259,6.1457,74.5318,4.7771,1.951,9.1714,7.1068,1.9871,0.699,91.4143,8.6048,98.2714,0.4424,72.2043,58.5599,0.3629,0.012,176.6871,7429.6425,3.2586,1.1549,2.2229,11.2159,1.4,1.0,0.5680647467311558,0.8229838658936564,0.0,0.0
2015,3.0586,4.0608,7.7671,3.2822,-0.6929,8.7681,86.1143,18.3014,97.0857,0.7048,63.8271,131.4938,0.75,0.0458,88.9629,12329.7015,5.3229,0.5003,4.7886,38.6109,5.9457,8.1359,10.0457,3.7875,2.3443,11.6546,91.8714,12.3324,97.8714,3.8057,77.0086,92.1898,0.5443,0.144,210.4429,5128.3562,3.7,2.8259,6.1457,74.5318,0.0,0.0,0.6631226582407952,0.7485107481711011,1.4,1.0
2015,5.47,7.5918,12.6614,4.6014,0.3286,26.9611,83.9714,78.1524,97.0286,1.199,59.5086,569.6596,0.4529,0.0309,256.6429,2652.2995,3.5014,1.808,1.2686,1.6401,3.0586,4.0608,7.7671,3.2822,-0.6929,8.7681,86.1143,18.3014,97.0857,0.7048,63.8271,131.4938,0.75,0.0458,88.9629,12329.7015,5.3229,0.5003,4.7886,38.6109,2.67,1.0,0.7485107481711011,0.6631226582407953,0.0,0.0
2015,5.9671,3.1697,11.1829,3.4638,0.8143,16.2138,82.5857,100.3881,96.7286,5.289,61.0214,455.9405,0.6841,0.2697,190.1159,18084.9434,4.9448,1.9044,1.6743,6.7686,5.47,7.5918,12.6614,4.6014,0.3286,26.9611,83.9714,78.1524,97.0286,1.199,59.5086,569.6596,0.4529,0.0309,256.6429,2652.2995,3.5014,1.808,1.2686,1.6401,1.4,1.0,0.8229838658936564,0.5680647467311559,2.67,1.0
